node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.ds,num.genes.no.dn,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
325,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Apodemus_sylvaticus_SMG3823;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Colomys_goslingi_TCD4175;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Lemniscomys_striatus_TCD4711;Malacomys_longipes_TCD4253;Mastomys_natalensis_T4162;Micaelemys_namaquensis_MNHN1987009;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Vandeleuria_oleracea_ABTC116404;Zelotomys_woosnami_TTU-M115260,internal,0.1586408708,1/40.4/42.2,1,40.4,42.2,18.08640730221893,2.6302561384244596,357.40115334877225,4.31771444991954,1.9927202759820957,0,66,11728,314,1175,0.007732538393424083,0.0011245216496043008,0.15280083512132203,0.0018459659897048057,0.0008519539444130379,25337.327698452686,57960.361582917045,338.33333333333337,208.66666666666669,0,66,11728,383.8989045220104,878.1872967108643,5.126262626262627,3.1616161616161618,0.013353157734704394,0.003600161575392381,0.2696112520288505
326,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Vandeleuria_oleracea_ABTC116404,internal,0.3505836959,1/31.6/38.1,1,31.6,38.1,55.65084146300999,7.009474203307074,764.127028132096,13.28176335019042,5.326282583573232,616,3914,7264,367,2104,0.012284953965344368,0.0015473452987432835,0.1686814631638181,0.002931956589446009,0.0011757798197733404,2293346.9514833256,5090409.029451609,17608.531249999996,6265.96875,616,3914,7264,506.2576051839571,1123.7106025279488,3.887092991169977,1.383216059602649,0.007678093032809922,0.0012309362005581378,0.16031795854753492
327,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.8472482432,1/53.9/47.1,1,53.9,47.1,90.95578533686445,10.879444242992468,1079.8986327438772,21.75172546795378,8.260282215416357,1158,5377,5259,378,2913,0.01392038343080264,0.0016650511544218653,0.16527374238504397,0.0033290060403969664,0.0012641999105320412,3126278.1545681697,6925982.913704353,28979.114583333332,9992.885416666664,1158,5377,5259,478.3899241879372,1059.8290610106126,4.43444752614129,1.5291331930629937,0.009269525343094814,0.0014428111563622068,0.1556510288239307
328,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,1.0889873501,1/61.7/50.2,1,61.7,50.2,108.92926774496102,13.091728521456597,1193.9850456036547,26.117839883949184,9.93962616478578,1322,5932,4540,377,3138,0.01501644165218652,0.0018047599285162114,0.16459678048023915,0.0036004742051211997,0.0013702269320079654,3333064.657128936,7377786.746439169,33878.864583333336,11923.135416666666,1322,5932,4540,459.47955019698594,1017.0646190293864,4.670370083172503,1.6436635534417792,0.010164478661063901,0.0016160856672119554,0.15899346352140425
329,Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841,internal,2.5551991617,1/92/85.7,1,92,85.7,430.6699555952545,53.0438466399965,1810.7179120981746,102.87319082814503,40.2923748530173,8528,1866,1400,214,2610,0.04143447715944338,0.005103314088897104,0.17420799616107124,0.009897362981349338,0.0038765032569768425,4032770.1926994254,8940580.957285866,125363.27323717951,47426.95753205129,8528,1866,1400,387.9902051856288,860.1674963715476,12.061119226205456,4.56291683009922,0.031086143580441608,0.0053046840869330845,0.17064464986485553
330,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,1.085258536,1/58.6/53.2,1,58.6,53.2,93.4283138232696,10.263889337034742,7017.5165975910195,22.41474224533315,7.783182041984303,1333,5480,4981,339,3157,0.013713241424228622,0.0015065153877931517,1.0300185817688272,0.0032899959262194557,0.0011424015913671368,3231365.0062985905,7146544.204968005,30314.57708333333,9732.722916666666,1333,5480,4981,474.2939976953751,1048.9570240669316,4.449519607123635,1.4285517270903663,0.009381353398407183,0.0013618782221903626,0.1451686301916299
331,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.0790955209,1/15.4/33.6,1,15.4,33.6,24.100636960699337,3.0006585368068777,261.612459959481,5.774028576691293,2.2767545189984313,317,1880,9597,243,1220,0.010969793791852225,0.001365798150572088,0.11907713243490259,0.002628142274324667,0.0010363015562123038,1136459.1999874737,2519236.287562104,6867.243750000001,2526.0562499999996,317,1880,9597,517.2777423702656,1146.6710457724641,3.1257368001820667,1.149775261720528,0.006042666335998418,0.0010027071547323956,0.16593786566683236
332,Dephomys_defua_MNHNR24062;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,0.5039936469,1/39.1/42.8,1,39.1,42.8,60.174781418637984,8.447383632445392,806.957921798068,14.400058892448993,6.41694309994131,1770,3017,7007,482,2195,0.012570457785384999,0.0017646508528191753,0.1685727850006409,0.003008159367547314,0.0013404936494550471,2398603.925818877,5310573.566244376,17778.166666666668,7298.249999999998,1770,3017,7007,501.06620551887966,1109.3740476800451,3.713843047141564,1.524597869229162,0.007411880917603872,0.0013742865829766298,0.1854167111228916
333,Dephomys_defua_MNHNR24062;Hybomys_lunaris_LSUMZ37734;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,1.2100345465,1/70.1/58.8,1,70.1,58.8,147.94774853022145,17.375546506634738,1296.0148094123915,35.3727041641245,13.1893316971852,3309,4815,3670,383,3430,0.018211195043109484,0.002138792036759569,0.15952914936144652,0.004354099478597304,0.00162350217838321,3518163.4785624347,7789012.299828936,43067.125,15455.958333333334,3309,4815,3670,433.0580352735641,958.7656695998198,5.30122168882324,1.9025059494501888,0.012241365491519957,0.0019843284024179523,0.16210024966516762
334,Hybomys_lunaris_LSUMZ37734;Hybomys_univittatus_TCD4026,internal,2.5441121277,1/92.4/94.5,1,92.4,94.5,397.8915402932655,39.61859339591675,2239.439106461606,94.99381913645415,30.08085233325692,5957,3945,1892,272,2969,0.040182946909035094,0.004001069823865557,0.22616028140391903,0.00959339720626683,0.003037856224324068,3775169.7645958373,8365800.219179288,121201.63334478019,38341.70548305863,5957,3945,1892,381.2532583918236,844.8596464531698,12.240116475942253,3.8721172978245435,0.032104949155248336,0.004583148590514641,0.14275520476148812
335,Dephomys_defua_MNHNR24062;Stochomys_longicaudatus_MNHN1999459,internal,0.9202386656,1/68.6/58.5,1,68.6,58.5,169.581975023891,20.165313281471764,1317.5993994740695,40.45831633286645,15.32419794202757,4842,3505,3447,562,3363,0.020316517913488798,0.0024158755578617187,0.15785304893663227,0.004847048799912119,0.001835892888705831,3456272.237635617,7658331.141594488,48788.80945512822,17895.029006410256,4842,3505,3447,414.0735878322292,917.4950451173461,5.845071217818164,2.1438875052606035,0.014116020411778644,0.002336674750092415,0.16553353437649143
336,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Grammomys_dryas_LSUMZ37716;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.1999985759,1/15.4/37.1,1,15.4,37.1,12.898301960418005,2.1803583796857495,250.07091726031447,3.07434044713944,1.6538272009170316,512,1224,10058,282,930,0.007421347503117379,0.0012545215072990504,0.14388430222112455,0.0017688955392056616,0.0009515691604816062,1013213.8506198428,2240883.1299778894,3865.05625,1817.24375,512,1224,10058,583.648531463043,1290.8312960702128,2.2264148905529955,1.0467993951612904,0.003814650034280046,0.0008109498106748346,0.21258825931272837
337,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Micaelemys_namaquensis_MNHN1987009;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.2155136206,1/18/39.2,1,18,39.2,18.752563501948373,2.677821603277162,6131.769635443356,4.481007316439072,2.0362191639873712,1158,1182,9454,368,1273,0.00802077138663318,0.0011453471357045174,2.6226559604120427,0.0019165985100252662,0.0008709235089766344,1330540.1257901362,2943123.405462793,5853.681250000001,2413.36875,1158,1182,9454,568.6068913633061,1257.7450450695696,2.501573183760684,1.0313541666666668,0.0043994774276527844,0.0008200025678571602,0.18638635641202714
338,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.364939479,1/25.9/40,1,25.9,40,29.481660182085182,3.9362311990028367,6262.911627367515,7.0257328318034435,2.992684044584645,1773,1399,8622,417,1623,0.009297275364895989,0.001241321727847,1.9750588544205347,0.0022156205713665857,0.000943766649190995,1727091.677527934,3819258.8874882567,8986.250000000002,3309.5,1773,1399,8622,544.4803523101936,1204.0538737352638,2.832991803278689,1.0433480453972257,0.005203111170602383,0.0008665293706173711,0.16654062198656613
339,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708,internal,1.3149706614,1/73.2/64.9,1,73.2,64.9,167.28522141843632,20.008015064954677,2030.077545839333,39.96153243750182,15.200547039499234,7040,1476,3278,409,3353,0.0196436380247107,0.002349461609318304,0.2383839297603726,0.0046925237714304634,0.0017849397650891539,3648005.339259473,8084163.106524863,48936.586538461546,17914.035256410258,7040,1476,3278,428.3707537881016,949.2911116163531,5.74642866820826,2.103573891076827,0.013414614833978128,0.0022159418384262363,0.16518862940540313
340,Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.0259463314,0.92/15.5/34.5,0.92,15.5,34.5,32.6597920807063,4.319422836889692,312.8152354360299,7.811477928683606,3.2806624905401907,1019,1400,9375,275,1282,0.013501360926294462,0.001785623330669571,0.12931593031667216,0.0032292178291374973,0.0013562060729806493,1133776.136626552,2513938.963623844,8824.532051282053,3406.5961538461547,1019,1400,9375,468.69621191672263,1039.2471945530567,3.6480082890789802,1.4082662893121765,0.007783310802023623,0.0013550830800345068,0.17410111384504803
341,Grammomys_dryas_LSUMZ37716;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.4715947592,1/40.8/44.3,1,40.8,44.3,68.08555172284373,8.263114764587362,1193.6240811211171,16.292279890295784,6.277206919169482,3362,1785,6647,423,2526,0.01322820122845225,0.0016054235019598527,0.23190675755218906,0.003165393411753601,0.0012195855681308495,2482752.7935416345,5495818.428403176,19271.82532051282,6992.597756410256,3362,1785,6647,482.36891267566244,1067.7712120464691,3.74428313979266,1.3585773764154374,0.007762281194746601,0.0012723487588802988,0.16391428330906202
342,Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.7945469801,1/60.3/56,1,60.3,56,126.65278434163439,13.518006432247663,1003.9884306179675,30.206658476041337,10.273191071817815,5300,2026,4468,450,3413,0.017288122350755445,0.0018452097232115293,0.1370445578239104,0.004123213005192648,0.0014022919835951152,3225043.1222364735,7143769.103609496,37351.96233974359,12736.704326923076,5300,2026,4468,440.218826404105,975.125457768154,5.098547957922959,1.738561879186879,0.011581848962639947,0.0017829109734926437,0.1539400987911217
343,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,0.3693874568,1/30.9/40.2,1,30.9,40.2,37.12781633448427,4.686587326232645,512.9680123454984,8.858276980269478,3.5596843757270134,1284,2417,8093,389,1970,0.010029123807262095,0.001265960920106063,0.13856510328079374,0.002392835488997698,0.0009615570977112408,1943774.2391973748,4297205.253374304,11002.660256410256,4110.358974358975,1284,2417,8093,525.2024423662185,1161.0930163129706,2.9728884778195774,1.110607666673595,0.005660462019989258,0.0009565191169612827,0.16898251654784496
344,Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389,internal,2.9178343713,1/93.8/96,1,93.8,96,395.1720891959803,44.7182462981551,1627.4525851513263,94.26029020336678,33.99148767235551,7896,2401,1497,257,2840,0.03837740013557155,0.004342842216000301,0.15805113966702208,0.009154150743261803,0.003301105921370837,3966778.431758161,8792503.663678981,119386.48958333333,41869.177083333336,7896,2401,1497,385.23632434283394,853.8898381741266,11.594298298857272,4.066152965264964,0.030096586345110955,0.004761917502097955,0.15822118320975315
345,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,1.5413434646,1/73.6/64.6,1,73.6,64.6,161.81625560422918,17.974063395084258,1303.0205736958062,38.5893987409632,13.663253191595023,3411,5158,3225,339,3474,0.018883913596012276,0.002097568373799073,0.1520621512073528,0.004503372475313712,0.001594497980113785,3635638.3070515855,8045581.226007462,49955.118589743586,16782.06730769231,3411,5158,3225,424.2780145934865,938.9171695655807,5.829748931000535,1.9584627503433667,0.013740398348441865,0.0020858738276663003,0.15180592110728977
346,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.4036812336,1/45.6/42.8,1,45.6,42.8,85.39468810002813,9.681981196465626,776.2421668503375,20.275106784468846,7.3724766700770505,2391,3537,5866,457,3042,0.01440531175776453,0.001633262684963837,0.13094503489378165,0.003420227190362491,0.0012436701535217696,2677366.469957601,5930234.564148363,23271.82051282051,7943.333333333334,2391,3537,5866,451.6475151750339,1000.3769507672677,3.9257457005432714,1.3399685110211428,0.00869205645695154,0.001339463599189701,0.1541020362469522
347,Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.98598496,1/65.4/58.6,1,65.4,58.6,110.31031815295158,11.758476119326243,1059.8949949848777,26.22080931428938,8.949342252171299,4791,2927,4076,548,3937,0.014292604062315572,0.0015235133608870488,0.13732767491382195,0.0033973580350206505,0.0011595416237589141,3407403.013607075,7547955.545715927,31177.139423076922,10193.046474358975,4791,2927,4076,441.4878224419636,977.9678084628048,4.039536074511132,1.320684953920572,0.009149824455332866,0.0013504380640058683,0.14759169103170955
348,Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,1.1276281661,1/73.6/65.5,1,73.6,65.5,129.628540971388,13.155355615672724,1108.597855376779,30.817816066040344,10.01127687244473,6887,1611,3296,576,4225,0.0152558009852169,0.0015482353319610125,0.13046932510024467,0.0036269055038296275,0.0011782131190355102,3592611.010544961,7962695.658925261,36337.177083333336,11606.739583333332,6887,1611,3296,422.75959173275606,937.0081970964063,4.275968119949792,1.3658201439554403,0.010114420118592624,0.0014576394829712623,0.1441149829530797
349,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711,internal,1.0684586717,1/69.4/60.3,1,69.4,60.3,143.0246860545606,15.047973652741764,1093.9709367302542,34.17795051326162,11.427936829683285,4293,3866,3635,491,3815,0.017529683301208555,0.0018443404403409441,0.13408149733181202,0.004188987683939407,0.0014006541034052315,3481972.9785007876,7705345.904092083,41583.66121031746,13735.678166971918,4293,3866,3635,426.76467440872506,944.3983213741982,5.096661503899677,1.6835002043108125,0.0119425571269717,0.001782616684304504,0.14926591226250438
350,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201,internal,1.6930748463,1/83.3/78.8,1,83.3,78.8,185.26643174613707,19.66644393873308,1314.8326910397843,44.17523808623674,14.94336168070792,6311,2930,2553,540,3755,0.020048309895697117,0.002128172701951421,0.14228251174545875,0.004780352568578805,0.0016170719273572037,3721945.9510362367,8242472.689727071,55987.256242368756,18697.214819902314,6311,2930,2553,402.7644141365909,891.9459679393,6.0585711765359545,2.0232891267073168,0.015042468907099846,0.0022683987589313353,0.15079963089441262
