# CDS alignment filter
# PYTHON VERSION: 3.9.12
# Script call:    06_aln_filter.py -i ../../04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln/ -f 175 -o ../../04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln-stats/ --count
# Runtime:        08/27/2022 19:56:07
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln-stats-f175-seq20-site50
# --count set:            Will not output sequences.
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln-stats-f175-seq20-site50/aln-stats-f175-seq20-site50.tab
# ----------------
# 08.27.2022 | 19:56:07 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre variant sites	pre informative sites	pre stop codons	pre percent sites with gap	pre gappy sites
ENSMUSP00000045862-mafft-cds.filter.fa	159	1158	1135.6792452830189	159	0	0	55695	128427	NA	0	509	506
ENSMUSP00000046782-mafft-cds.filter.fa	102	667	625.3921568627451	102	0	0	18353	49681	NA	0	243	238
ENSMUSP00000047926-mafft-cds.filter.fa	143	181	179.03496503496504	138	2	0	9655	16228	NA	0	20	19
ENSMUSP00000043734-mafft-cds.filter.fa	149	117	116.40939597315436	133	6	0	4056	13377	NA	0	20	20
ENSMUSP00000044645-mafft-cds.filter.fa	149	1095	1033.1879194630872	149	0	0	34933	128222	NA	0	736	734
ENSMUSP00000036604-mafft-cds.filter.fa	69	220	201.40579710144928	67	1	0	7330	7850	NA	0	57	48
ENSMUSP00000044280-mafft-cds.filter.fa	71	266	238.69014084507043	71	0	0	3545	15341	NA	0	152	149
ENSMUSP00000046045-mafft-cds.filter.fa	104	370	361.5769230769231	102	1	0	9991	28489	NA	0	121	119
ENSMUSP00000040765-mafft-cds.filter.fa	158	889	833.506329113924	158	0	0	24392	116070	NA	0	599	596
ENSMUSP00000044677-mafft-cds.filter.fa	161	1458	1417.8136645962734	161	0	0	50954	183784	NA	0	762	760
ENSMUSP00000040134-mafft-cds.filter.fa	147	38	37.98639455782313	55	13	0	1710	3876	NA	0	0	0
ENSMUSP00000035392-mafft-cds.filter.fa	97	192	185.05154639175257	95	1	0	5612	13012	NA	0	44	39
ENSMUSP00000036724-mafft-cds.filter.fa	72	224	214.98611111111111	72	0	0	3254	12874	NA	0	61	55
ENSMUSP00000045007-mafft-cds.filter.fa	111	183	179.99099099099098	111	0	0	1391	18922	NA	0	34	33
ENSMUSP00000039668-mafft-cds.filter.fa	151	581	568.1920529801324	149	1	0	33366	54365	NA	0	107	104
ENSMUSP00000047474-mafft-cds.filter.fa	151	102	100.98675496688742	113	7	0	4933	10469	NA	0	2	1
ENSMUSP00000048383-mafft-cds.filter.fa	125	173	172.688	125	0	0	6736	14889	NA	0	6	6
ENSMUSP00000043113-mafft-cds.filter.fa	150	130	125.54	150	0	0	2704	16796	NA	0	26	23
ENSMUSP00000045127-mafft-cds.filter.fa	156	197	194.67307692307693	138	5	0	13051	17681	NA	0	14	12
ENSMUSP00000041744-mafft-cds.filter.fa	92	534	502.9021739130435	92	0	0	9326	39802	NA	0	382	373
ENSMUSP00000076178-mafft-cds.filter.fa	150	158	156.56666666666666	142	2	0	6450	17250	NA	0	33	33
ENSMUSP00000059395-mafft-cds.filter.fa	58	438	384.12068965517244	58	0	0	9376	16028	NA	0	149	112
ENSMUSP00000108827-mafft-cds.filter.fa	98	451	436.6530612244898	95	1	0	11017	33181	NA	0	58	46
ENSMUSP00000051789-mafft-cds.filter.fa	110	183	172.3272727272727	108	1	0	3800	16330	NA	0	35	26
ENSMUSP00000057157-mafft-cds.filter.fa	144	218	217.06944444444446	129	5	0	11430	19962	NA	0	49	49
ENSMUSP00000061991-mafft-cds.filter.fa	139	556	538.3525179856115	139	0	0	15599	61685	NA	0	320	320
ENSMUSP00000052042-mafft-cds.filter.fa	149	352	347.9597315436242	145	2	0	19928	32520	NA	0	88	88
ENSMUSP00000056502-mafft-cds.filter.fa	136	346	332.25	136	0	0	18227	28829	NA	0	83	83
ENSMUSP00000052648-mafft-cds.filter.fa	149	284	272.32214765100673	143	3	0	10224	32092	NA	0	192	190
ENSMUSP00000050716-mafft-cds.filter.fa	141	299	294.2482269503546	132	4	4	12685	29474	NA	0	118	117
ENSMUSP00000054034-mafft-cds.filter.fa	52	301	266.61538461538464	52	0	0	4646	11006	NA	0	150	137
ENSMUSP00000063039-mafft-cds.filter.fa	114	123	118.85087719298245	100	6	0	3748	10274	NA	0	14	11
ENSMUSP00000058391-mafft-cds.filter.fa	103	184	181.40776699029126	78	8	0	6368	12584	NA	0	27	26
ENSMUSP00000050156-mafft-cds.filter.fa	110	54	52.6	60	7	0	1649	4291	NA	0	9	8
ENSMUSP00000062638-mafft-cds.filter.fa	67	316	274.089552238806	67	0	0	9611	11561	NA	0	102	87
ENSMUSP00000052444-mafft-cds.filter.fa	133	359	356.57142857142856	131	1	0	14114	33633	NA	0	57	57
ENSMUSP00000058840-mafft-cds.filter.fa	144	1194	1133.875	144	0	0	25198	146738	NA	0	962	961
ENSMUSP00000059471-mafft-cds.filter.fa	133	175	173.82706766917292	101	10	0	11764	11511	NA	0	42	42
ENSMUSP00000059224-mafft-cds.filter.fa	147	316	311.1904761904762	143	2	0	15671	30781	NA	0	59	59
ENSMUSP00000054158-mafft-cds.filter.fa	91	423	412.1978021978022	91	0	0	10286	28207	NA	0	57	49
ENSMUSP00000060827-mafft-cds.filter.fa	58	458	396.17241379310343	58	0	0	10898	15666	NA	0	222	189
ENSMUSP00000053632-mafft-cds.filter.fa	125	198	195.976	125	0	0	4092	20658	NA	0	25	24
ENSMUSP00000062570-mafft-cds.filter.fa	122	378	369.60655737704917	118	2	0	9572	36544	NA	0	117	115
ENSMUSP00000051621-mafft-cds.filter.fa	153	34	33.95424836601307	36	10	0	1338	3864	NA	0	1	1
ENSMUSP00000059095-mafft-cds.filter.fa	131	150	149.8091603053435	119	5	0	6001	13649	NA	0	7	7
ENSMUSP00000062991-mafft-cds.filter.fa	80	502	484.9625	80	0	0	12282	27878	NA	0	179	178
ENSMUSP00000057103-mafft-cds.filter.fa	128	536	512.3046875	128	0	0	12687	55921	NA	0	245	243
ENSMUSP00000056166-mafft-cds.filter.fa	133	127	125.6015037593985	123	3	0	4024	12867	NA	0	10	9
ENSMUSP00000059420-mafft-cds.filter.fa	72	513	490.125	72	0	0	14933	22003	NA	0	98	88
ENSMUSP00000057500-mafft-cds.filter.fa	139	1177	1138.0791366906474	139	0	0	33255	130348	NA	0	551	539
ENSMUSP00000056193-mafft-cds.filter.fa	153	120	118.97385620915033	109	13	0	8114	10246	NA	0	2	1
ENSMUSP00000064416-mafft-cds.filter.fa	136	227	219.05882352941177	134	1	0	7706	23166	NA	0	53	50
ENSMUSP00000066543-mafft-cds.filter.fa	134	191	186.36567164179104	121	5	0	7260	18334	NA	0	44	42
ENSMUSP00000065966-mafft-cds.filter.fa	164	146	145.0	38	11	0	19764	4180	NA	0	1	0
ENSMUSP00000066040-mafft-cds.filter.fa	147	503	478.57142857142856	147	0	0	6241	67700	NA	0	472	472
ENSMUSP00000065397-mafft-cds.filter.fa	150	197	191.40666666666667	150	0	0	5160	24390	NA	0	38	34
ENSMUSP00000069798-mafft-cds.filter.fa	98	283	271.2755102040816	96	1	0	4909	22825	NA	0	52	47
ENSMUSP00000064826-mafft-cds.filter.fa	93	205	202.55913978494624	93	0	0	6690	12375	NA	0	52	52
ENSMUSP00000067591-mafft-cds.filter.fa	76	160	158.76315789473685	73	1	0	5066	7094	NA	0	3	2
ENSMUSP00000064448-mafft-cds.filter.fa	138	537	510.1231884057971	136	1	0	16760	57346	NA	0	288	283
ENSMUSP00000066185-mafft-cds.filter.fa	37	161	141.0	30	3	0	4827	1130	NA	0	20	0
ENSMUSP00000064131-mafft-cds.filter.fa	135	286	277.42962962962963	135	0	0	11174	27436	NA	0	74	72
ENSMUSP00000069429-mafft-cds.filter.fa	112	238	232.07142857142858	106	3	0	6101	20555	NA	0	95	95
ENSMUSP00000065270-mafft-cds.filter.fa	110	144	143.94545454545454	76	8	0	9325	6515	NA	0	2	2
ENSMUSP00000064516-mafft-cds.filter.fa	159	68	68.0	96	19	0	3615	7197	NA	0	0	0
ENSMUSP00000075218-mafft-cds.filter.fa	73	239	231.32876712328766	73	0	0	5082	12365	NA	0	94	93
ENSMUSP00000075366-mafft-cds.filter.fa	125	150	146.144	117	4	0	6079	12671	NA	0	24	22
ENSMUSP00000075692-mafft-cds.filter.fa	156	28	27.993589743589745	40	12	0	2028	2340	NA	0	0	0
ENSMUSP00000075614-mafft-cds.filter.fa	67	340	306.5074626865672	67	0	0	6013	16767	NA	0	134	117
ENSMUSP00000076769-mafft-cds.filter.fa	160	855	835.15	160	0	0	24565	112235	NA	0	372	372
ENSMUSP00000076790-mafft-cds.filter.fa	141	380	372.2269503546099	133	4	0	23319	30261	NA	0	133	133
ENSMUSP00000076864-mafft-cds.filter.fa	71	267	241.09859154929578	71	0	0	6717	12240	NA	0	124	122
ENSMUSP00000076951-mafft-cds.filter.fa	39	46	45.82051282051282	16	6	0	1113	681	NA	0	0	0
ENSMUSP00000078453-mafft-cds.filter.fa	124	527	506.91129032258067	122	1	0	19940	45408	NA	0	72	63
ENSMUSP00000078863-mafft-cds.filter.fa	134	220	199.88805970149255	124	5	0	9092	20388	NA	0	72	72
ENSMUSP00000079538-mafft-cds.filter.fa	141	599	562.581560283688	141	0	0	9983	74476	NA	0	317	310
ENSMUSP00000079692-mafft-cds.filter.fa	68	367	309.8970588235294	68	0	0	8970	15986	NA	0	174	129
ENSMUSP00000079851-mafft-cds.filter.fa	134	135	134.97014925373134	121	5	0	5767	12323	NA	0	0	0
ENSMUSP00000080518-mafft-cds.filter.fa	138	381	378.7536231884058	132	3	0	23170	29408	NA	0	3	1
ENSMUSP00000080694-mafft-cds.filter.fa	126	493	452.1190476190476	126	0	0	14587	47531	NA	0	339	339
ENSMUSP00000084319-mafft-cds.filter.fa	145	1350	1276.5448275862068	145	0	0	52557	143193	NA	0	524	520
ENSMUSP00000084342-mafft-cds.filter.fa	161	441	427.80124223602485	161	0	0	18454	52547	NA	0	123	122
ENSMUSP00000084399-mafft-cds.filter.fa	119	650	643.4789915966387	119	0	0	25352	51998	NA	0	42	37
ENSMUSP00000084573-mafft-cds.filter.fa	128	391	373.21875	128	0	0	12917	37131	NA	0	215	214
ENSMUSP00000084838-mafft-cds.filter.fa	140	198	184.0	135	2	0	7842	19878	NA	0	62	62
ENSMUSP00000085175-mafft-cds.filter.fa	56	239	212.64285714285714	56	0	0	6835	6549	NA	0	27	1
ENSMUSP00000085187-mafft-cds.filter.fa	124	1490	1463.3870967741937	124	0	0	57860	126900	NA	0	348	345
ENSMUSP00000085226-mafft-cds.filter.fa	71	89	83.0	55	6	0	3653	2666	NA	0	6	0
ENSMUSP00000085299-mafft-cds.filter.fa	62	677	580.3870967741935	62	0	0	22305	19669	NA	0	190	123
ENSMUSP00000085423-mafft-cds.filter.fa	144	675	670.8263888888889	144	0	0	48549	48651	NA	0	96	96
ENSMUSP00000085497-mafft-cds.filter.fa	127	488	478.6929133858268	127	0	0	18697	43279	NA	0	112	111
ENSMUSP00000085549-mafft-cds.filter.fa	114	491	463.2631578947368	114	0	0	14724	41250	NA	0	259	258
ENSMUSP00000085832-mafft-cds.filter.fa	107	325	306.61682242990656	103	2	0	3712	31063	NA	0	65	63
ENSMUSP00000085906-mafft-cds.filter.fa	147	450	428.8979591836735	145	1	0	27401	38749	NA	0	165	164
ENSMUSP00000086003-mafft-cds.filter.fa	143	245	242.4055944055944	113	9	0	18552	16483	NA	0	28	28
ENSMUSP00000086027-mafft-cds.filter.fa	33	568	502.27272727272725	33	0	0	7261	11483	NA	0	194	147
ENSMUSP00000086457-mafft-cds.filter.fa	55	186	149.83636363636364	43	4	0	6379	3851	NA	0	67	30
ENSMUSP00000086288-mafft-cds.filter.fa	30	466	398.1333333333333	30	0	0	5967	8013	NA	0	150	98
ENSMUSP00000086626-mafft-cds.filter.fa	108	1020	977.1388888888889	108	0	0	33009	77151	NA	0	577	577
ENSMUSP00000093427-mafft-cds.filter.fa	55	705	637.2363636363636	55	0	0	11410	27365	NA	0	146	101
ENSMUSP00000093984-mafft-cds.filter.fa	124	305	299.73387096774195	124	0	0	11296	26524	NA	0	18	14
ENSMUSP00000094036-mafft-cds.filter.fa	146	695	645.7123287671233	146	0	0	17545	83925	NA	0	418	417
ENSMUSP00000094045-mafft-cds.filter.fa	8	635	573.625	8	0	0	3524	1556	NA	0	101	72
ENSMUSP00000094088-mafft-cds.filter.fa	148	220	217.45945945945945	142	3	0	6716	25844	NA	0	45	45
ENSMUSP00000094090-mafft-cds.filter.fa	31	480	459.16129032258067	31	0	0	8205	6675	NA	0	150	140
ENSMUSP00000094239-mafft-cds.filter.fa	146	781	752.8013698630137	146	0	0	25942	88084	NA	0	455	454
ENSMUSP00000098765-mafft-cds.filter.fa	112	607	562.2857142857143	110	1	0	10731	57253	NA	0	414	406
ENSMUSP00000098772-mafft-cds.filter.fa	139	146	141.98561151079136	135	2	0	5474	14820	NA	0	6	2
ENSMUSP00000098850-mafft-cds.filter.fa	144	391	383.65277777777777	140	2	0	16376	39928	NA	0	63	62
ENSMUSP00000098854-mafft-cds.filter.fa	115	210	207.0	115	0	0	4968	19182	NA	0	30	28
ENSMUSP00000098914-mafft-cds.filter.fa	148	609	587.8986486486486	148	0	0	14473	75659	NA	0	467	466
ENSMUSP00000098964-mafft-cds.filter.fa	141	213	209.4113475177305	139	1	0	3470	26563	NA	0	34	32
ENSMUSP00000099000-mafft-cds.filter.fa	141	349	337.78014184397165	136	2	0	13123	36086	NA	0	125	124
ENSMUSP00000099046-mafft-cds.filter.fa	146	126	125.78767123287672	113	7	0	6237	12159	NA	0	13	13
ENSMUSP00000099096-mafft-cds.filter.fa	55	156	154.72727272727272	48	3	0	5613	2967	NA	0	1	0
ENSMUSP00000099121-mafft-cds.filter.fa	132	322	319.3030303030303	132	0	0	11050	31454	NA	0	56	55
ENSMUSP00000099193-mafft-cds.filter.fa	153	563	540.8496732026143	153	0	0	19407	66732	NA	0	301	300
ENSMUSP00000099935-mafft-cds.filter.fa	154	1137	1108.9155844155844	154	0	0	39295	135803	NA	0	611	610
ENSMUSP00000107732-mafft-cds.filter.fa	103	380	355.5533980582524	101	1	0	16604	22536	NA	0	106	99
ENSMUSP00000107787-mafft-cds.filter.fa	137	1048	1032.2408759124087	137	0	0	35880	107696	NA	0	192	191
ENSMUSP00000107846-mafft-cds.filter.fa	105	164	163.83809523809524	84	8	0	9626	7594	NA	0	0	0
ENSMUSP00000107793-mafft-cds.filter.fa	104	1037	1026.0576923076924	104	0	0	29930	77918	NA	0	36	30
ENSMUSP00000107867-mafft-cds.filter.fa	139	78	77.97841726618705	100	13	0	4399	6443	NA	0	1	1
ENSMUSP00000107884-mafft-cds.filter.fa	121	135	131.92561983471074	104	6	0	5251	11084	NA	0	24	24
ENSMUSP00000107890-mafft-cds.filter.fa	131	218	212.29770992366412	129	1	0	8051	20507	NA	0	47	46
ENSMUSP00000107899-mafft-cds.filter.fa	146	88	87.3082191780822	119	10	0	4589	8259	NA	0	1	1
ENSMUSP00000107908-mafft-cds.filter.fa	132	125	117.70454545454545	110	7	0	5100	11400	NA	0	19	19
ENSMUSP00000107920-mafft-cds.filter.fa	73	316	287.1232876712329	73	0	0	5875	17193	NA	0	188	176
ENSMUSP00000107935-mafft-cds.filter.fa	94	245	222.4468085106383	84	5	0	5083	17947	NA	0	161	161
ENSMUSP00000107957-mafft-cds.filter.fa	141	525	519.5035460992908	141	0	0	23367	50658	NA	0	91	90
ENSMUSP00000108019-mafft-cds.filter.fa	140	489	470.72857142857146	140	0	0	12765	55695	NA	0	281	277
ENSMUSP00000108083-mafft-cds.filter.fa	19	624	521.6842105263158	19	0	0	6500	5356	NA	0	164	113
ENSMUSP00000108090-mafft-cds.filter.fa	117	145	144.8034188034188	98	8	0	7087	9878	NA	0	6	6
ENSMUSP00000108112-mafft-cds.filter.fa	108	577	523.5277777777778	108	0	0	11786	50530	NA	0	408	407
ENSMUSP00000108148-mafft-cds.filter.fa	128	308	295.3125	128	0	0	4497	34927	NA	0	235	232
ENSMUSP00000108203-mafft-cds.filter.fa	72	1548	1355.9027777777778	72	0	0	39711	71745	NA	0	791	701
ENSMUSP00000108303-mafft-cds.filter.fa	106	102	100.0377358490566	93	5	0	2567	8245	NA	0	21	20
ENSMUSP00000108311-mafft-cds.filter.fa	154	224	223.25324675324674	145	4	0	9566	24930	NA	0	19	19
ENSMUSP00000108319-mafft-cds.filter.fa	72	547	462.9166666666667	72	0	0	15799	23585	NA	0	218	153
ENSMUSP00000108340-mafft-cds.filter.fa	68	212	202.26470588235293	68	0	0	4268	10148	NA	0	43	39
ENSMUSP00000108454-mafft-cds.filter.fa	11	650	521.9090909090909	11	0	0	5684	1466	NA	0	133	7
ENSMUSP00000108484-mafft-cds.filter.fa	103	322	305.6116504854369	101	1	0	10707	22459	NA	0	123	123
ENSMUSP00000108528-mafft-cds.filter.fa	56	491	445.05357142857144	56	0	0	10724	16772	NA	0	127	112
ENSMUSP00000108552-mafft-cds.filter.fa	110	929	856.0181818181818	110	0	0	13948	88242	NA	0	631	630
ENSMUSP00000108614-mafft-cds.filter.fa	76	481	419.7368421052632	76	0	0	11675	24881	NA	0	219	217
ENSMUSP00000108854-mafft-cds.filter.fa	104	536	498.53846153846155	104	0	0	11922	43822	NA	0	247	245
ENSMUSP00000108634-mafft-cds.filter.fa	147	202	198.87074829931973	121	6	0	9785	19909	NA	0	43	41
ENSMUSP00000108650-mafft-cds.filter.fa	64	262	259.375	64	0	0	6861	9907	NA	0	3	1
ENSMUSP00000108666-mafft-cds.filter.fa	23	687	665.0434782608696	23	0	0	8465	7336	NA	0	116	109
ENSMUSP00000109036-mafft-cds.filter.fa	158	610	604.5506329113924	156	1	0	45313	51067	NA	0	66	66
ENSMUSP00000109049-mafft-cds.filter.fa	160	437	436.83125	156	2	0	30327	39593	NA	0	1	1
ENSMUSP00000109196-mafft-cds.filter.fa	128	94	92.96875	88	12	0	5191	6841	NA	0	1	0
ENSMUSP00000109203-mafft-cds.filter.fa	133	341	334.4812030075188	127	3	0	17273	28080	NA	0	101	99
ENSMUSP00000109257-mafft-cds.filter.fa	134	120	114.85074626865672	128	3	0	2820	13260	NA	0	13	8
ENSMUSP00000109398-mafft-cds.filter.fa	111	226	213.3783783783784	109	1	1	6130	18956	NA	0	65	62
ENSMUSP00000109406-mafft-cds.filter.fa	149	100	99.87248322147651	81	12	0	8938	5962	NA	0	3	3
ENSMUSP00000109457-mafft-cds.filter.fa	137	364	348.3284671532847	137	0	0	9184	40684	NA	0	202	200
ENSMUSP00000109529-mafft-cds.filter.fa	122	87	86.79508196721312	110	5	0	2496	8118	NA	0	6	6
ENSMUSP00000109544-mafft-cds.filter.fa	160	234	233.90625	134	10	0	17912	19528	NA	0	0	0
ENSMUSP00000109580-mafft-cds.filter.fa	113	142	141.23893805309734	87	8	0	6656	9390	NA	0	14	14
ENSMUSP00000109588-mafft-cds.filter.fa	122	326	319.172131147541	120	1	0	9310	30462	NA	0	67	62
ENSMUSP00000109599-mafft-cds.filter.fa	119	253	239.18487394957984	115	2	0	9768	20339	NA	0	87	87
ENSMUSP00000109611-mafft-cds.filter.fa	161	463	450.1801242236025	161	0	0	13445	61098	NA	0	113	109
ENSMUSP00000109659-mafft-cds.filter.fa	149	53	52.993288590604024	81	16	0	1803	6094	NA	0	0	0
ENSMUSP00000109688-mafft-cds.filter.fa	146	211	206.43150684931507	146	0	0	3647	27159	NA	0	66	65
ENSMUSP00000109693-mafft-cds.filter.fa	53	487	433.60377358490564	53	0	0	5631	20180	NA	0	324	301
ENSMUSP00000109763-mafft-cds.filter.fa	122	20	20.0	9	10	0	1212	1228	NA	0	0	0
ENSMUSP00000109783-mafft-cds.filter.fa	134	474	466.75373134328356	134	0	0	19233	44283	NA	0	96	93
ENSMUSP00000109967-mafft-cds.filter.fa	141	406	395.4113475177305	141	0	0	10550	46696	NA	0	199	197
ENSMUSP00000110020-mafft-cds.filter.fa	148	230	225.5472972972973	136	5	0	8873	25167	NA	0	138	138
ENSMUSP00000110047-mafft-cds.filter.fa	93	625	596.6451612903226	93	0	0	13028	45097	NA	0	344	340
ENSMUSP00000110111-mafft-cds.filter.fa	150	542	525.8733333333333	139	5	0	26089	55211	NA	0	303	303
ENSMUSP00000110117-mafft-cds.filter.fa	158	293	286.753164556962	143	4	0	9702	36592	NA	0	135	135
ENSMUSP00000110193-mafft-cds.filter.fa	120	79	78.85833333333333	96	11	0	2765	6715	NA	0	2	2
ENSMUSP00000110123-mafft-cds.filter.fa	119	1029	933.9831932773109	119	0	0	21635	100816	NA	0	767	766
ENSMUSP00000110198-mafft-cds.filter.fa	132	129	126.42424242424242	130	1	0	1554	15474	NA	0	45	44
ENSMUSP00000110200-mafft-cds.filter.fa	129	466	430.2015503875969	129	0	0	9096	51018	NA	0	354	352
ENSMUSP00000110277-mafft-cds.filter.fa	160	337	325.75625	156	2	0	8590	45330	NA	0	178	176
ENSMUSP00000110378-mafft-cds.filter.fa	146	382	378.6095890410959	144	1	0	15702	40070	NA	0	71	70
ENSMUSP00000110417-mafft-cds.filter.fa	155	321	313.8709677419355	149	2	0	18107	31648	NA	0	114	114
ENSMUSP00000110432-mafft-cds.filter.fa	111	517	480.0450450450451	111	0	0	10166	47221	NA	0	328	328
ENSMUSP00000110526-mafft-cds.filter.fa	49	284	264.0612244897959	47	1	0	4875	9041	NA	0	81	71
ENSMUSP00000110554-mafft-cds.filter.fa	108	360	339.24074074074076	106	1	0	13192	25688	NA	0	88	82
ENSMUSP00000110564-mafft-cds.filter.fa	68	410	365.75	68	0	0	5710	22170	NA	0	295	289
ENSMUSP00000110595-mafft-cds.filter.fa	139	241	225.63309352517985	131	4	0	10848	22651	NA	0	49	49
ENSMUSP00000110608-mafft-cds.filter.fa	126	272	255.85714285714286	126	0	0	4718	29554	NA	0	146	144
ENSMUSP00000110725-mafft-cds.filter.fa	111	742	697.5765765765766	111	0	0	16645	65717	NA	0	302	300
ENSMUSP00000110755-mafft-cds.filter.fa	159	689	654.377358490566	159	0	0	31828	77723	NA	0	446	445
ENSMUSP00000110746-mafft-cds.filter.fa	138	323	312.78985507246375	134	2	0	9655	34919	NA	0	92	84
ENSMUSP00000110771-mafft-cds.filter.fa	86	829	762.2325581395348	86	0	0	15701	55593	NA	0	619	604
ENSMUSP00000110913-mafft-cds.filter.fa	137	394	383.6788321167883	135	1	0	11251	42727	NA	0	31	24
ENSMUSP00000110968-mafft-cds.filter.fa	143	492	483.93706293706293	143	0	0	24780	45576	NA	0	182	181
ENSMUSP00000110999-mafft-cds.filter.fa	132	112	107.62121212121212	114	8	0	2507	12277	NA	0	20	16
ENSMUSP00000111021-mafft-cds.filter.fa	81	404	388.24691358024694	79	1	0	12732	19992	NA	0	218	218
ENSMUSP00000111033-mafft-cds.filter.fa	119	715	679.4621848739496	119	0	0	15500	69585	NA	0	458	448
ENSMUSP00000111042-mafft-cds.filter.fa	109	639	627.2477064220184	109	0	0	24150	45501	NA	0	252	250
ENSMUSP00000111098-mafft-cds.filter.fa	150	331	319.44666666666666	142	4	0	11438	38212	NA	0	201	201
ENSMUSP00000111175-mafft-cds.filter.fa	143	1471	1415.090909090909	143	0	0	48465	161888	NA	0	520	494
ENSMUSP00000111254-mafft-cds.filter.fa	128	299	285.921875	128	0	0	8353	29919	NA	0	200	200
ENSMUSP00000111301-mafft-cds.filter.fa	159	92	91.95597484276729	42	14	0	10294	4334	NA	0	2	2
ENSMUSP00000111327-mafft-cds.filter.fa	140	328	307.42857142857144	138	1	0	16226	29694	NA	0	91	90
ENSMUSP00000111332-mafft-cds.filter.fa	156	296	289.85897435897436	133	10	0	16352	29824	NA	0	155	155
ENSMUSP00000111339-mafft-cds.filter.fa	93	394	392.19354838709677	93	0	0	13983	22659	NA	0	44	44
ENSMUSP00000111359-mafft-cds.filter.fa	139	233	229.9640287769784	139	0	0	5569	26818	NA	0	29	28
ENSMUSP00000111405-mafft-cds.filter.fa	141	144	142.59574468085106	120	6	0	7261	13043	NA	0	8	7
ENSMUSP00000111412-mafft-cds.filter.fa	133	542	514.1428571428571	133	0	0	14136	57950	NA	0	306	305
ENSMUSP00000111416-mafft-cds.filter.fa	152	761	741.7763157894736	152	0	0	32756	82916	NA	0	178	168
ENSMUSP00000112195-mafft-cds.filter.fa	163	107	106.77914110429448	138	10	0	5156	12285	NA	0	11	11
ENSMUSP00000112246-mafft-cds.filter.fa	50	208	170.46	50	0	0	7080	3320	NA	0	47	10
ENSMUSP00000113071-mafft-cds.filter.fa	71	424	371.2535211267606	71	0	0	6885	23219	NA	0	299	283
ENSMUSP00000112320-mafft-cds.filter.fa	160	85	82.925	101	16	0	4326	9274	NA	0	4	2
ENSMUSP00000112852-mafft-cds.filter.fa	161	1903	1859.3602484472049	161	0	0	78988	227395	NA	0	845	845
ENSMUSP00000113454-mafft-cds.filter.fa	152	687	666.75	152	0	0	24521	79903	NA	0	393	391
ENSMUSP00000113639-mafft-cds.filter.fa	93	144	143.79569892473117	63	9	0	8487	4905	NA	0	9	9
ENSMUSP00000112449-mafft-cds.filter.fa	100	63	62.92	68	9	0	2470	3830	NA	0	0	0
ENSMUSP00000113588-mafft-cds.filter.fa	157	115	115.0	118	13	0	7373	10682	NA	0	0	0
ENSMUSP00000113225-mafft-cds.filter.fa	149	975	941.6241610738255	149	0	0	34247	111028	NA	0	579	579
ENSMUSP00000118842-mafft-cds.filter.fa	129	142	141.9922480620155	86	14	0	9339	8979	NA	0	0	0
ENSMUSP00000115342-mafft-cds.filter.fa	119	116	114.91596638655462	92	8	0	4970	8834	NA	0	3	2
ENSMUSP00000122260-mafft-cds.filter.fa	161	40	39.92546583850932	97	10	0	1243	5197	NA	0	1	1
ENSMUSP00000138630-mafft-cds.filter.fa	77	730	628.6233766233767	77	0	0	16044	40166	NA	0	316	275
ENSMUSP00000118482-mafft-cds.filter.fa	84	230	213.97619047619048	84	0	0	1961	17359	NA	0	55	42
ENSMUSP00000118072-mafft-cds.filter.fa	115	541	504.5130434782609	115	0	0	8083	54132	NA	0	353	351
ENSMUSP00000138503-mafft-cds.filter.fa	69	230	228.9855072463768	50	6	0	12264	3606	NA	0	34	34
ENSMUSP00000114655-mafft-cds.filter.fa	157	25	25.0	7	4	0	3287	638	NA	0	0	0
ENSMUSP00000122000-mafft-cds.filter.fa	108	1458	1406.148148148148	108	0	0	43838	113626	NA	0	522	514
ENSMUSP00000115793-mafft-cds.filter.fa	159	365	354.62893081761007	144	7	0	25773	32262	NA	0	107	104
ENSMUSP00000139286-mafft-cds.filter.fa	68	22	22.0	8	9	0	1055	441	NA	0	0	0
ENSMUSP00000122348-mafft-cds.filter.fa	62	37	36.58064516129032	53	3	0	782	1512	NA	0	4	4
ENSMUSP00000122463-mafft-cds.filter.fa	90	51	49.15555555555556	52	8	0	2228	2362	NA	0	2	0
ENSMUSP00000122143-mafft-cds.filter.fa	159	48	45.911949685534594	111	14	0	925	6707	NA	0	5	3
ENSMUSP00000139255-mafft-cds.filter.fa	157	560	524.8980891719746	157	0	0	15304	72616	NA	0	329	325
ENSMUSP00000116886-mafft-cds.filter.fa	112	844	834.6517857142857	112	0	0	38241	56287	NA	0	179	178
