target_name,protein_coding,feature_type,chrom,strand,gene_id,gene_start,gene_end,gene_length,transcript_id,transcript_start,transcript_end,transcript_length,protein_id,protein_start,protein_end,protein_length,exon_id,exon_no,exon_start,exon_end,exon_length,matching_sample_count,rat_exon_id
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000435908,FALSE,exon,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,NA,NA,NA,NA,ENSMUSE00000435908,1,81060128,81060178,50,2,ENSRNOE00000313865
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000574685,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000574685,8,81048380,81048442,62,184,ENSRNOE00000356229
chr10_trid-ENSMUST00000005185_exid-ENSMUSE00000102852,TRUE,CDS,10,+,ENSMUSG00000005054,78425669,78427622,1953,ENSMUST00000005185,78425669,78427622,1953,ENSMUSP00000005185,78425795,78427436,1641,ENSMUSE00000102852,2,78426927,78427028,101,73,ENSRNOE00000010647
chr10_trid-ENSMUST00000005185_exid-ENSMUSE00000102854,TRUE,CDS,10,+,ENSMUSG00000005054,78425669,78427622,1953,ENSMUST00000005185,78425669,78427622,1953,ENSMUSP00000005185,78425795,78427436,1641,ENSMUSE00000102854,3,78427311,78427436,125,66,ENSRNOE00000010648
chr10_trid-ENSMUST00000005185_exid-ENSMUSE00000371913,TRUE,CDS,10,+,ENSMUSG00000005054,78425669,78427622,1953,ENSMUST00000005185,78425669,78427622,1953,ENSMUSP00000005185,78425795,78427436,1641,ENSMUSE00000371913,1,78425792,78425857,65,66,NA
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00000103084,TRUE,CDS,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,ENSMUSP00000005488,78713340,78715855,2515,ENSMUSE00000103084,5,78714248,78714397,149,168,NA
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00000103090,TRUE,CDS,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,ENSMUSP00000005488,78713340,78715855,2515,ENSMUSE00000103090,6,78713990,78714093,103,164,ENSRNOE00000068039
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00000103093,TRUE,CDS,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,ENSMUSP00000005488,78713340,78715855,2515,ENSMUSE00000103093,4,78714935,78715160,225,192,ENSRNOE00000067925
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00000103095,TRUE,CDS,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,ENSMUSP00000005488,78713340,78715855,2515,ENSMUSE00000103095,3,78715261,78715410,149,190,ENSRNOE00000067875
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00000323403,TRUE,CDS,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,ENSMUSP00000005488,78713340,78715855,2515,ENSMUSE00000323403,2,78715820,78715858,38,143,NA
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00000323412,FALSE,exon,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,NA,NA,NA,NA,ENSMUSE00000323412,1,78718107,78718294,187,NA,NA
chr10_trid-ENSMUST00000005488_exid-ENSMUSE00001408213,TRUE,CDS,10,-,ENSMUSG00000005355,78711991,78718294,6303,ENSMUST00000005488,78711991,78718294,6303,ENSMUSP00000005488,78713340,78715855,2515,ENSMUSE00001408213,7,78713340,78713441,101,NA,ENSRNOE00000068092
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000103121,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000103121,4,78791165,78791369,204,208,ENSRNOE00000222588
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000103122,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000103122,3,78788959,78789096,137,202,ENSRNOE00000222596
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000103124,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000103124,5,78793290,78793332,42,194,NA
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000103126,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000103126,6,78795924,78796267,343,197,ENSRNOE00000069615
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000468469,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000468469,2,78787769,78787964,195,119,ENSRNOE00000222540
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000490301,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000490301,9,78812802,78812936,134,206,ENSRNOE00000297112
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000493515,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000493515,10,78814420,78814612,192,171,ENSRNOE00000449876
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000575024,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000575024,8,78801802,78801996,194,205,ENSRNOE00000069942
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000575026,TRUE,CDS,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,ENSMUSP00000005490,78787772,78814612,26840,ENSMUSE00000575026,7,78800029,78800262,233,208,ENSRNOE00000337143
chr10_trid-ENSMUST00000005490_exid-ENSMUSE00000642103,FALSE,exon,10,+,ENSMUSG00000005357,78780496,78814765,34269,ENSMUST00000005490,78780496,78814765,34269,NA,NA,NA,NA,ENSMUSE00000642103,1,78780496,78780681,185,NA,NA
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000150386,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000150386,22,128317890,128318033,143,207,ENSRNOE00000031639
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000150387,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000150387,24,128318945,128319038,93,96,ENSRNOE00000031720
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000150391,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000150391,23,128318163,128318342,179,207,ENSRNOE00000031679
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000270995,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000270995,12,128313842,128314041,199,198,ENSRNOE00000223419
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000271008,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000271008,11,128313615,128313743,128,180,ENSRNOE00000223429
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000271016,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000271016,10,128313141,128313260,119,203,ENSRNOE00000223439
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000271028,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000271028,9,128312878,128312994,116,205,ENSRNOE00000223448
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000271041,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000271041,8,128310704,128310800,96,186,ENSRNOE00000223458
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000271049,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000271049,7,128310171,128310513,342,207,ENSRNOE00000223466
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000271085,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000271085,3,128308065,128308234,169,201,ENSRNOE00000223795
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000345695,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000345695,6,128309037,128309304,267,203,ENSRNOE00000223768
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000388368,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000388368,4,128308336,128308456,120,194,NA
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000395395,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000395395,25,128320248,128320445,197,197,ENSRNOE00000299601
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000399722,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000399722,13,128314183,128314316,133,198,NA
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000400732,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000400732,2,128304212,128304493,281,205,ENSRNOE00000321768
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000412348,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000412348,21,128317634,128317791,157,207,NA
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441688,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441688,20,128316431,128316521,90,140,ENSRNOE00000031582
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441691,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441691,19,128315776,128315835,59,185,ENSRNOE00000031554
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441693,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441693,18,128315487,128315657,170,195,ENSRNOE00000031524
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441696,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441696,17,128315098,128315236,138,189,ENSRNOE00000031473
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441699,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441699,16,128314923,128314993,70,181,NA
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441701,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441701,15,128314726,128314824,98,192,ENSRNOE00000031422
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000441704,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000441704,14,128314448,128314554,106,201,ENSRNOE00000031403
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000506298,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00000506298,5,128308604,128308681,77,193,ENSRNOE00000223776
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00000607087,FALSE,exon,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,NA,NA,NA,NA,ENSMUSE00000607087,1,128303335,128303471,136,NA,NA
chr10_trid-ENSMUST00000005825_exid-ENSMUSE00001412818,TRUE,CDS,10,+,ENSMUSG00000005682,128303335,128321358,18023,ENSMUST00000005825,128303335,128321353,18018,ENSMUSP00000005825,128304215,128320762,16547,ENSMUSE00001412818,26,128320734,128320762,28,68,ENSRNOE00000527737
chr10_trid-ENSMUST00000006679_exid-ENSMUSE00000100911,TRUE,CDS,10,+,ENSMUSG00000057729,79874476,79883174,8698,ENSMUST00000006679,79879614,79883174,3560,ENSMUSP00000006679,79879679,79882973,3294,ENSMUSE00000100911,1,79879676,79879742,66,106,NA
chr10_trid-ENSMUST00000006679_exid-ENSMUSE00000506902,TRUE,CDS,10,+,ENSMUSG00000057729,79874476,79883174,8698,ENSMUST00000006679,79879614,79883174,3560,ENSMUSP00000006679,79879679,79882973,3294,ENSMUSE00000506902,2,79880428,79880593,165,82,ENSRNOE00000103653
chr10_trid-ENSMUST00000006679_exid-ENSMUSE00001216502,TRUE,CDS,10,+,ENSMUSG00000057729,79874476,79883174,8698,ENSMUST00000006679,79879614,79883174,3560,ENSMUSP00000006679,79879679,79882973,3294,ENSMUSE00001216502,5,79882818,79882973,155,155,ENSRNOE00000104027
chr10_trid-ENSMUST00000006679_exid-ENSMUSE00001220264,TRUE,CDS,10,+,ENSMUSG00000057729,79874476,79883174,8698,ENSMUST00000006679,79879614,79883174,3560,ENSMUSP00000006679,79879679,79882973,3294,ENSMUSE00001220264,3,79881036,79881177,141,119,ENSRNOE00000104099
chr10_trid-ENSMUST00000006679_exid-ENSMUSE00001296647,TRUE,CDS,10,+,ENSMUSG00000057729,79874476,79883174,8698,ENSMUST00000006679,79879614,79883174,3560,ENSMUSP00000006679,79879679,79882973,3294,ENSMUSE00001296647,4,79881935,79882165,230,167,ENSRNOE00000103960
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00000796826,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00000796826,8,127066929,127067018,89,187,ENSRNOE00000245609
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00000817733,FALSE,exon,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,NA,NA,NA,NA,ENSMUSE00000817733,1,127063534,127063759,225,200,NA
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00001211543,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00001211543,6,127065953,127066003,50,156,NA
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00001213069,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00001213069,7,127066101,127066236,135,149,ENSRNOE00000245305
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00001213443,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00001213443,4,127064835,127065002,167,200,ENSRNOE00000245626
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00001245683,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00001245683,3,127064585,127064720,135,200,ENSRNOE00000504125
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00001262977,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00001262977,5,127065155,127065264,109,197,ENSRNOE00000245315
chr10_trid-ENSMUST00000006911_exid-ENSMUSE00001279514,TRUE,CDS,10,+,ENSMUSG00000006728,127063534,127067920,4386,ENSMUST00000006911,127063534,127067920,4386,ENSMUSP00000006911,127064239,127067018,2779,ENSMUSE00001279514,2,127064236,127064453,217,202,ENSRNOE00000497268
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150649,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150649,3,127166718,127166882,164,199,ENSRNOE00000045951
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150651,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150651,4,127166999,127167105,106,202,ENSRNOE00000045977
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150655,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150655,6,127167701,127167881,180,140,ENSRNOE00000046835
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150657,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150657,7,127169744,127169842,98,195,ENSRNOE00000365910
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150659,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150659,9,127170591,127170731,140,162,ENSRNOE00000047114
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150661,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150661,10,127170919,127171159,240,163,ENSRNOE00000047143
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150663,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150663,5,127167502,127167542,40,100,NA
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000150664,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000150664,8,127169978,127170168,190,176,ENSRNOE00000046985
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000371224,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000371224,11,127171616,127171830,214,146,ENSRNOE00000392330
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000377898,TRUE,CDS,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,ENSMUSP00000006914,127166008,127171830,5822,ENSMUSE00000377898,2,127166005,127166222,217,186,ENSRNOE00000045912
chr10_trid-ENSMUST00000006914_exid-ENSMUSE00000451990,FALSE,exon,10,+,ENSMUSG00000006731,127165225,127172330,7105,ENSMUST00000006914,127165225,127172330,7105,NA,NA,NA,NA,ENSMUSE00000451990,1,127165225,127165519,294,2,ENSRNOE00000364462
chr10_trid-ENSMUST00000006915_exid-ENSMUSE00000150783,TRUE,CDS,10,+,ENSMUSG00000006732,127041414,127046365,4951,ENSMUST00000006915,127041932,127046365,4433,ENSMUSP00000006915,127041982,127045425,3443,ENSMUSE00000150783,2,127043060,127043223,163,196,ENSRNOE00000482009
chr10_trid-ENSMUST00000006915_exid-ENSMUSE00000150784,TRUE,CDS,10,+,ENSMUSG00000006732,127041414,127046365,4951,ENSMUST00000006915,127041932,127046365,4433,ENSMUSP00000006915,127041982,127045425,3443,ENSMUSE00000150784,3,127044467,127044651,184,202,ENSRNOE00000509315
chr10_trid-ENSMUST00000006915_exid-ENSMUSE00000775800,TRUE,CDS,10,+,ENSMUSG00000006732,127041414,127046365,4951,ENSMUST00000006915,127041932,127046365,4433,ENSMUSP00000006915,127041982,127045425,3443,ENSMUSE00000775800,6,127045279,127045425,146,51,ENSRNOE00000505451
chr10_trid-ENSMUST00000006915_exid-ENSMUSE00000776949,TRUE,CDS,10,+,ENSMUSG00000006732,127041414,127046365,4951,ENSMUST00000006915,127041932,127046365,4433,ENSMUSP00000006915,127041982,127045425,3443,ENSMUSE00000776949,1,127041979,127042070,91,105,ENSRNOE00000485483
chr10_trid-ENSMUST00000006915_exid-ENSMUSE00001216670,TRUE,CDS,10,+,ENSMUSG00000006732,127041414,127046365,4951,ENSMUST00000006915,127041932,127046365,4433,ENSMUSP00000006915,127041982,127045425,3443,ENSMUSE00001216670,5,127045026,127045127,101,201,NA
chr10_trid-ENSMUST00000006915_exid-ENSMUSE00001312602,TRUE,CDS,10,+,ENSMUSG00000006732,127041414,127046365,4951,ENSMUST00000006915,127041932,127046365,4433,ENSMUSP00000006915,127041982,127045425,3443,ENSMUSE00001312602,4,127044756,127044869,113,201,ENSRNOE00000477553
chr10_trid-ENSMUST00000006949_exid-ENSMUSE00000100952,TRUE,CDS,10,-,ENSMUSG00000006764,115078641,115185022,106381,ENSMUST00000006949,115078641,115185022,106381,ENSMUSP00000006949,115079670,115184886,105216,ENSMUSE00000100952,7,115145991,115146126,135,176,ENSRNOE00000253903
chr10_trid-ENSMUST00000006949_exid-ENSMUSE00000100957,TRUE,CDS,10,-,ENSMUSG00000006764,115078641,115185022,106381,ENSMUST00000006949,115078641,115185022,106381,ENSMUSP00000006949,115079670,115184886,105216,ENSMUSE00000100957,9,115090702,115090797,95,206,ENSRNOE00000253887
chr10_trid-ENSMUST00000006949_exid-ENSMUSE00000100959,TRUE,CDS,10,-,ENSMUSG00000006764,115078641,115185022,106381,ENSMUST00000006949,115078641,115185022,106381,ENSMUSP00000006949,115079670,115184886,105216,ENSMUSE00000100959,5,115174052,115174119,67,194,ENSRNOE00000036422
chr10_trid-ENSMUST00000006949_exid-ENSMUSE00000100962,TRUE,CDS,10,-,ENSMUSG00000006764,115078641,115185022,106381,ENSMUST00000006949,115078641,115185022,106381,ENSMUSP00000006949,115079670,115184886,105216,ENSMUSE00000100962,4,115179322,115179422,100,179,ENSRNOE00000036411
